diff	lwr	upr	p adj
-0.0339906183834913	-1.56930705782724	1.50132582106026	0.999999999685833
-0.010992109228158	-1.51892136417415	1.49693714571784	1
-0.583362752981865	-2.09447918973602	0.927753683772286	0.940455860491541
-0.467903570404188	-2.03133968875797	1.0955325479496	0.985495435650398
0.191074733886955	-1.47667807782986	1.85882754560377	0.999971294320378
-0.791102304281279	-2.67406971020519	1.09186510164263	0.908818032128227
0.12533993350503	-1.43170469392909	1.68238456093915	0.999997463672697
0.0229985091553333	-0.357927779671556	0.403924797982223	0.999999654920534
-0.549372134598374	-0.942725773231614	-0.156018495965135	0.00060838614942893
-0.433912952020696	-0.995683987025708	0.127858082984315	0.271196646025242
0.225065352270446	-0.5828044643379	1.03293516887879	0.990520799476509
-0.757111685897788	-1.94741435806536	0.433190986269789	0.531519790724147
0.159330551888521	-0.384399318009107	0.703060421786149	0.98718915325595
-0.572370643753707	-0.839543160532188	-0.305198126975227	2.35218555744154e-09
-0.45691146117603	-0.938825109526375	0.0250021871743155	0.0779689824047538
0.202066843115113	-0.552457980388091	0.956591666618317	0.992533393288322
-0.780110195053121	-1.9348718674622	0.374651477355958	0.449549701907169
0.136332042733188	-0.32442411850031	0.597088203966686	0.986435058953039
0.115459182577678	-0.376336518880685	0.60725488403604	0.996693762311562
0.774437486868821	0.0135630183859288	1.53531195535171	0.0425962606520438
-0.207739551299413	-1.36666006952816	0.951180966929337	0.999418975790531
0.708702686486895	0.237620435047498	1.17978493792629	0.000138481655209799
0.658978304291143	-0.201131902329913	1.5190885109122	0.281308896939197
-0.323198733877091	-1.54955772630801	0.903160258553831	0.993229091400474
0.593243503909218	-0.0254471282857468	1.21193413610418	0.0713066766626647
-0.982177038168234	-2.33902018427333	0.374666107936867	0.355253934895621
-0.0657348003819251	-0.91417162371175	0.7827020229479	0.999998053293445
0.916442237786309	-0.301758014210249	2.13464248978287	0.304524882051601
